plot_name,source_file,source_sheet,room,device,group_name,measure_name,valley_x,start_level,valley_level,end_level,drop,recover,recover_ratio,pre_down_ratio,post_up_ratio,sign_change_ratio,dynamic_range,end_drop,shape_class,shape_class_cn,reason,src_path,copied_path
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__211节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,211节电池电压,0.22358346094946402,0.8888888888858343,0.0010636557028273054,0.7615774832243506,0.887825233183007,0.7605138275215233,0.8566030770924888,0.541095890410959,0.116600790513834,0.015789473684210527,0.8942726231355296,0.2143675339544262,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__211节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__211节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__213节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,213节电池电压,0.776416539050536,0.9349629961845505,0.002466920834260027,0.7420198848746979,0.9324960753502904,0.7395529640404379,0.7930896255724579,0.15581854043392504,0.4,0.01764705882352941,0.9326904388099595,0.24714061448677727,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__213节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__213节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__219节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,219节电池电压,0.2572741194486983,0.9552964042724515,0.0017669405424441905,0.6901669758787006,0.9535294637300074,0.6884000353362564,0.7219494108985688,0.44642857142857145,0.13016528925619836,0.016042780748663103,0.9186677268275835,0.294725682479691,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__219节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__219节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__221节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,221节电池电压,0.774885145482389,0.8777724779364919,0.0007949757532368718,0.7499403768160031,0.8769775021832551,0.7491454010627663,0.854235597086033,0.13636363636363635,0.4315068493150685,0.02,0.892884967005525,0.2325701566094468,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__221节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__221节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__222节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,222节电池电压,0.7580398162327718,0.8821809862703736,0.002796136248083593,0.7742755465147841,0.8793848500222899,0.7714794102667005,0.8772944057085488,0.14747474747474748,0.35668789808917195,0.016574585635359115,0.874800881203462,0.19683104558479336,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__222节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__222节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__227节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,227节电池电压,0.7580398162327718,0.875065893512849,0.0013178703215554954,0.7865489369150382,0.8737480231912935,0.7852310665934827,0.8986928094289672,0.14747474747474748,0.39490445859872614,0.016042780748663103,0.8708838516924463,0.18322790370693243,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__227节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__227节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__23节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,23节电池电压,0.24042879019908117,0.8684741719390334,0.0011010184420546614,0.7389210019239347,0.8673731534969787,0.73781998348188,0.8506373291086795,0.4840764331210191,0.24646464646464647,0.01195219123505976,0.8641893751687039,0.22951646939997805,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__23节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__23节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__36节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,36节电池电压,0.27411944869831545,0.8459808165660359,0.0,0.6854681266421536,0.8459808165660359,0.6854681266421536,0.8102643847342876,0.48044692737430167,0.21775898520084566,0.016260162601626018,0.8689924454599359,0.28108819285189657,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__36节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__36节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__64节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,64节电池电压,0.40428790199081166,0.9117390545928578,0.0008721437292833916,0.9010116867226722,0.9108669108635744,0.9001395429933888,0.9882229020173342,0.25757575757575757,0.16752577319587628,0.020134228187919462,0.8856096284635274,0.07186464329295128,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__64节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__64节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__85节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,85节电池电压,0.17151607963246554,0.9761242466361351,0.004106232200796579,0.7533611497429205,0.9720180144353385,0.7492549175421239,0.7708241057719023,0.35714285714285715,0.10555555555555556,0.010416666666666666,0.9422478309795632,0.24134048612423764,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__85节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__85节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__88节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,88节电池电压,0.1562021439509954,0.9814923237027566,0.003382773874567911,0.7213114754078651,0.9781095498281888,0.7179287015332972,0.733996208221676,0.3333333333333333,0.10727272727272727,0.010869565217391304,0.9516913869346882,0.27504553733986814,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__88节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__88节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__90节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,90节电池电压,0.16998468606431852,0.9797782126522405,0.0022178734507440866,0.677527723416278,0.9775603392014964,0.6753098499655339,0.6908114232890604,0.35135135135135137,0.10720887245841035,0.010416666666666666,0.9522243966053496,0.3184931506840588,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__90节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__90节电池电压.png
单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__9节电池电压.png,2-D203电池室（2、4、6、12#UPS）.xlsx,Sheet1,咸阳秦都西咸数据中心2号楼D203电力电池机房,2#UPS蓄电池组2,未知组,9节电池电压,0.24042879019908117,0.9759540695683223,0.0031746031745941683,0.6271529888533375,0.9727794663937281,0.6239783856787433,0.6414386884115748,0.21656050955414013,0.09898989898989899,0.012195121951219513,0.9545558932765896,0.37001013171120944,discharge_like,放电型异常,存在内部谷底，且谷底后有持续回升，形态接近放电曲线,/mnt/nvme/projects/battery/output_ups_型号1/plots/单体XX电压/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__9节电池电压.png,/mnt/nvme/projects/battery/output_ups_型号1/plots_三分类/单体XX电压/放电型异常/单体XX电压__2-D203电池室（2、4、6、12#UPS）.xlsx__Sheet1__咸阳秦都西咸数据中心2号楼D203电力电池机房__2#UPS蓄电池组2__未知组__9节电池电压.png
